source,primary_id,name,version,loader,file,weapon_suspect,category,path,length
aeronaftics,smithingtemplateviewer,SmithingTemplateViewer,1.0.4,neoforge,smithingtemplateviewer-1.0.4.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\smithingtemplateviewer-1.0.4.jar,39702
aeronaftics,solcarrot,Spice of Life: Carrot Edition,1.16.6,neoforge,solcarrot-1.21.1-1.16.6.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\solcarrot-1.21.1-1.16.6.jar,105355
aeronaftics,sophisticatedbackpackscreateintegration,Sophisticated Backpacks Create Integration,0.1.5,neoforge,sophisticatedbackpackscreateintegration-1.21.1-0.1.5.29.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\sophisticatedbackpackscreateintegration-1.21.1-0.1.5.29.jar,82316
aeronaftics,sophisticatedstorageinmotion,Sophisticated Storage In Motion,0.10.27,neoforge,sophisticatedstorageinmotion-1.21.1-0.10.27.208.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\sophisticatedstorageinmotion-1.21.1-0.10.27.208.jar,393442
aeronaftics,soulplied_energistics,Soulplied Energistics,1.0.2,neoforge,soulplied_energistics-1.0.2.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\soulplied_energistics-1.0.2.jar,25097
aeronaftics,starbunclemania,Starbunclemania,${file.jarVersion},neoforge,starbunclemania-1.21.1-1.5.6.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\starbunclemania-1.21.1-1.5.6.jar,690200
aeronaftics,stevescarts,StevesCarts2,1.2.18,neoforge,stevescarts-1.21-1.2.18-neoforge.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\stevescarts-1.21-1.2.18-neoforge.jar,2133617
aeronaftics,storagedelight,Storage Delight,25.12.09-1.21-neoforge,neoforge,storagedelight-25.12.09-1.21-neoforge.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\storagedelight-25.12.09-1.21-neoforge.jar,649502
aeronaftics,structory,Structory,1.3.16,forge,Structory_26.1_v1.3.16.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\Structory_26.1_v1.3.16.jar,1261336
aeronaftics,structory_towers,Structory: Towers,1.0.16,forge,Structory_Towers_26.1_v1.0.16.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\Structory_Towers_26.1_v1.0.16.jar,491545
aeronaftics,structurize,Structurize,1.0.820-1.21.1-snapshot,neoforge,structurize-1.0.820-1.21.1-snapshot.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\structurize-1.0.820-1.21.1-snapshot.jar,1060892
aeronaftics,stylecolonies,Stylecolonies,1.15.51-1.21.1,neoforge,stylecolonies-1.15.51-1.21.1.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\stylecolonies-1.15.51-1.21.1.jar,31220431
aeronaftics,supplementaries,Supplementaries,1.21-3.5.32,neoforge,supplementaries-1.21-3.5.33-neoforge.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\supplementaries-1.21-3.5.33-neoforge.jar,13361394
aeronaftics,sushigocrafting,Sushi Go Crafting,0.6.5,neoforge,sushigocrafting-1.21-0.6.5.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\sushigocrafting-1.21-0.6.5.jar,724996
aeronaftics,sussysniffers,Sussy Sniffers,1.21.1-0.1.3,neoforge,sussysniffers-1.21.1-0.1.3.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\sussysniffers-1.21.1-0.1.3.jar,95574
aeronaftics,t_and_t,Towns and Towers,1.13.7,neoforge,t_and_t-neoforge-fabric-1.13.7+1.21.1.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\t_and_t-neoforge-fabric-1.13.7+1.21.1.jar,3641681
aeronaftics,tempad,Tempad,3.0.4,neoforge,tempad-1.21.1-3.0.4-all.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\tempad-1.21.1-3.0.4-all.jar,1696464
aeronaftics,terrablender,TerraBlender,${file.jarVersion},neoforge,TerraBlender-neoforge-1.21.1-4.1.0.8.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\TerraBlender-neoforge-1.21.1-4.1.0.8.jar,120364
aeronaftics,tesseract_api,Tesseract API,1.11.10-1.21.1,neoforge,tesseract-api-neoforge-1.11.10-1.21.1.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\tesseract-api-neoforge-1.11.10-1.21.1.jar,726159
aeronaftics,the_bumblezone,The Bumblezone,7.13.1+1.21.1-neoforge,neoforge,the_bumblezone-7.13.1%2B1.21.1-neoforge.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\the_bumblezone-7.13.1%2B1.21.1-neoforge.jar,69611136
aeronaftics,theurgy,Theurgy,1.71.0,neoforge,theurgy-1.21.1-neoforge-1.71.0.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\theurgy-1.21.1-neoforge-1.71.0.jar,5298014
aeronaftics,theurgy_kubejs,Theurgy KubeJS,1.5.1,neoforge,theurgy_kubejs-1.21.1-neoforge-1.5.1.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\theurgy_kubejs-1.21.1-neoforge-1.5.1.jar,25203
aeronaftics,tiab,Time In A Bottle,6.5.4,neoforge,tiab-neoforge-6.5.4.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\tiab-neoforge-6.5.4.jar,77755
aeronaftics,titanium,Titanium,${file.jarVersion},neoforge,titanium-1.21-4.0.42.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\titanium-1.21-4.0.42.jar,605755
aeronaftics,toastcontrol,Toast Control,9.0.1,neoforge,ToastControl-1.21.1-9.0.1.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\ToastControl-1.21.1-9.0.1.jar,21079
aeronaftics,tombstone,Corail Tombstone,9.4.8,neoforge,tombstone-neoforge-1.21.1-9.4.8.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\tombstone-neoforge-1.21.1-9.4.8.jar,2304453
aeronaftics,toolbelt,Tool Belt,${file.jarVersion},neoforge,ToolBelt-1.21.1-2.2.7.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\ToolBelt-1.21.1-2.2.7.jar,216604
aeronaftics,torchmaster,Torchmaster,21.1.9,neoforge,torchmaster-neoforge-1.21.1-21.1.9.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\torchmaster-neoforge-1.21.1-21.1.9.jar,130605
aeronaftics,towntalk,TownTalk,${modVersion},forge,towntalk-1.2.0.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\towntalk-1.2.0.jar,52301863
aeronaftics,transfer_labels,Transfer Labels,0.1.7,neoforge,transfer_labels-0.1.7.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\transfer_labels-0.1.7.jar,155537
aeronaftics,trashcans,Trash Cans,1.0.18+c,neoforge,trashcans-1.0.18c-neoforge-mc1.21.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\trashcans-1.0.18c-neoforge-mc1.21.jar,159808
aeronaftics,trashslot,TrashSlot,21.1.8,neoforge,trashslot-neoforge-1.21.1-21.1.8.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\trashslot-neoforge-1.21.1-21.1.8.jar,123953
aeronaftics,treetap,Tree Tap,1.21.1-0.4.5,neoforge,treetap-1.21.1-0.4.5.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\treetap-1.21.1-0.4.5.jar,79670
aeronaftics,trophymanager,Jonn's Trophies,1.21.1-2.4.3,neoforge,trophymanager-1.21.1-2.4.3.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\trophymanager-1.21.1-2.4.3.jar,82529
aeronaftics,twilightforest,The Twilight Forest,4.8.3345,neoforge,twilightforest-1.21.1-4.8.3345-universal.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\twilightforest-1.21.1-4.8.3345-universal.jar,27154121
aeronaftics,undergarden,The Undergarden,0.9.6,neoforge,The_Undergarden-1.21.1-0.9.6.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\The_Undergarden-1.21.1-0.9.6.jar,45294936
aeronaftics,underground_villages,Underground Villages Mod,${file.jarVersion},neoforge,UndergroundVillages-neoforge-1.21.1-4.0.3.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\UndergroundVillages-neoforge-1.21.1-4.0.3.jar,282058
aeronaftics,universalgrid,Universal Grid,1.21.1-0.3.0,neoforge,universalgrid-neoforge-1.21.1-0.3.0.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\universalgrid-neoforge-1.21.1-0.3.0.jar,91089
aeronaftics,unknown:scalablecatsforce-neoforge-3.7.1-build-11-with-library,ScalableCatsForce-NeoForge-3.7.1-build-11-with-library,,unknown,ScalableCatsForce-NeoForge-3.7.1-build-11-with-library.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\ScalableCatsForce-NeoForge-3.7.1-build-11-with-library.jar,16872119
aeronaftics,uranus,Uranus,2.4,neoforge,uranus-2.4-1.21.1-neoforge.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\uranus-2.4-1.21.1-neoforge.jar,847484
aeronaftics,utilitarian,Utilitarian,1.21.1-0.19.0,neoforge,utilitarian-1.21.1-0.19.0.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\utilitarian-1.21.1-0.19.0.jar,621666
aeronaftics,utilityvest,Utility vest,1.2.6,neoforge,utilityvest-1.2.6.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\utilityvest-1.2.6.jar,214312
aeronaftics,valhelsia_core,Valhelsia Core,1.1.5,neoforge,valhelsia_core-neoforge-1.21.1-1.1.5.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\valhelsia_core-neoforge-1.21.1-1.1.5.jar,181277
aeronaftics,variantsandventures,Variants&Ventures,1.0.23,neoforge,variantsandventures-neoforge-1.0.23%2Bmc1.21.1.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\variantsandventures-neoforge-1.0.23%2Bmc1.21.1.jar,1076276
aeronaftics,villagesandpillages,Villages & Pillages,1.0.3,neoforge,villagesandpillages-neoforge-mc1.21.1-1.0.3.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\villagesandpillages-neoforge-mc1.21.1-1.0.3.jar,241257
aeronaftics,wirelesschargers,Wireless Chargers,1.0.9+a,neoforge,wirelesschargers-1.0.9a-neoforge-mc1.21.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\wirelesschargers-1.0.9a-neoforge-mc1.21.jar,315836
aeronaftics,wits,WITS,1.3.0+1.21-neoforge,neoforge,wits-1.3.0+1.21-neoforge.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\wits-1.3.0+1.21-neoforge.jar,12231
aeronaftics,wstweaks,Wither Skeleton Tweaks,10.1.1,neoforge,WitherSkeletonTweaks-1.21.1-10.1.1.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\WitherSkeletonTweaks-1.21.1-10.1.1.jar,21929
aeronaftics,xnet,XNet,${file.jarVersion},neoforge,xnet-1.21-7.0.6.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\xnet-1.21-7.0.6.jar,609288
aeronaftics,xtonesreworked,XTones Reworked,1.1.1-1.21.1,neoforge,xtonesreworked-1.1.1-1.21.1.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\xtonesreworked-1.1.1-1.21.1.jar,1276690
aeronaftics,xycraft_core,XyCraft Core,0.7.53,neoforge,xycraft_core-0.7.53-all.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\xycraft_core-0.7.53-all.jar,2327963
aeronaftics,xycraft_machines,XyCraft Machines,0.7.53,neoforge,xycraft_machines-0.7.53.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\xycraft_machines-0.7.53.jar,3056398
aeronaftics,xycraft_override,XyCraft Override,0.7.53,neoforge,xycraft_override-0.7.53.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\xycraft_override-0.7.53.jar,905075
aeronaftics,xycraft_world,XyCraft World,0.7.53,neoforge,xycraft_world-0.7.53.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\xycraft_world-0.7.53.jar,1224337
aeronaftics,yeetusexperimentus,Yeetus Experimentus,87.0.0,neoforge,yeetusexperimentus-neoforge-87.0.0.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\yeetusexperimentus-neoforge-87.0.0.jar,570057
aeronaftics,yungsextras,YUNG's Extras,1.21.1-NeoForge-5.1.1,neoforge,YungsExtras-1.21.1-NeoForge-5.1.1.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\YungsExtras-1.21.1-NeoForge-5.1.1.jar,198183
aeronaftics,zerocore,Zero CORE 2,1.21.1-2.4.21,neoforge,ZeroCore2-1.21.1-2.4.21.jar,no,,C:\Users\teres\.minecraftx\instances\aeronaftics\mods\ZeroCore2-1.21.1-2.4.21.jar,1551013
